COMPANY,STREET,CITY,STATE,PHONE,EMAIL,WEBSITE,TITLE1,NAME1,EMAIL1
Villa Capri Apartments,14220 Francisquito Ave,Baldwin Park,CA,(626) 962-3808,,www.villacaprihp.com,Mgr,Claudia Cortez,
Villa Del Mar Apartments,1385 E Lindo Ave,Chico,CA,(760) 582-3811,,www.villadelmarapartments.com,Owner,Doug Hignall,
Villa Flores Apartments,601 E Anapamu St Ste 11,Santa Barbara,CA,(805) 965-4466,,www.dubrovnikflores.com,Mgr,Linda Grasse,
Villa Monterrey Apartments,9800 W 86th St,Shawnee Mission,KS,(913) 364-1919,,www.liveatmonterrey.com,Mgr,Carol Joplin,
Villa Ravine Apartments,1500 NW 16th Ave,Gainesville,FL,(352) 377-9710,,www.villaravine.com,Mgr,Sara Schiffman,
Villa San Carlo,205 White Dr,Tallahassee,FL,,,www.villasancarlo.com,Mgr,Renee Villa,
Village Meadows Apartments,1163 Loughborough Dr Ste 4,Merced,CA,(209) 384-7060,,www.villagemeadowsapts.com,Mgr,Michele Barns,
Village Square Apartment Homes,4014 Fairmount St,Dallas,TX,(214) 646-3907,,www.villagesquareinfo.com,,,
Villages At Treasure Island,1 Ave of the Palms Ave Ste 168,San Francisco,CA,(415) 834-0211,,www.thevillagesattreasureisland.com,Mgr,Dan Stone,
Villas At Pebble Creek,2980 6th St NE,Hickory,NC,(828) 328-6115,,www.thevillasatpebblecreek.com,Owner,Tammy Austin,
Villas of Parkhaven,301 S FM 1417,Sherman,TX,(903) 870-1804,,www.villasofparkhaven.com,Mgr,Debbie Noahubi,
Villas of Timberglen Vail Apartments,3637 Timberglen Rd,Dallas,TX,(972) 820-0303,,www.villasoftimberglen.com,Mgr,Tammy Martinez,
Vineyard Court Apartments,15400 Vineyard Blvd,Morgan Hill,CA,(408) 778-3237,,www.vineyardcourtapts.com,Mgr,Janice Brown,
Vineyards at Jones Road,7263 Napa Vly Ln,Springdale,AR,(479) 750-2225,,www.vineyardsatjonesroad.com,Mgr,John Rhodes,
Virginia Lee Properties,511 N Meadow St,Richmond,VA,(804) 358-3097,,www.valeeproperties.com,Chm,Brad Hustead,
Viridian Partners LLC,1805 Shea Center Dr Ste 250,Highlands Ranch,CO,(303) 271-9114,information@viridianpartners.com,www.viridianpartners.com,Pres,Tate  Goss,
Vision Real Estate Management,3930 Maizeland Rd,Colorado Springs,CO,(719) 957-6825,,www.visionrealtymgt.com,VP,Cheri Devlin,
Vista Del Lago,1701 N Flagler Dr,West Palm Beach,FL,(407) 239-1807,,www.vistadellago.net,Mgr,Julie Blanchard,
Vista Inspection Services,1559 Sloat Blvd Ste B130,San Francisco,CA,(415) 682-4020,,www.vistainspectionservices.com,Owner,Thomas Perez,
Vista Lane Apartments,1440 2nd Ave Ste 11,Chula Vista,CA,(619) 427-1320,,www.vistalaneapts.com,Mgr,Martha Ruiz,
Vista Royale Sales & Leasing,400 Woodland Dr,Vero Beach,FL,(203) 619-2637,,www.vistaroyale.org,Mgr,Mary Jo Erdwein,
Vista Sonoma Senior Apartments,1405 Townview Ave,Santa Rosa,CA,(707) 576-7772,,www.vistasonoma.com,Mgr,Jenifer Johnson,
Vogel Realty LLC,8721 Big Bend Blvd,Saint Louis,MO,(314) 961-1444,,www.vogelrealtyhomes.com,Pres,James Vogel,
Volpe Home Inspections,1717 Halls Mill Rd,Hillsborough,NC,(919) 245-1717,,www.volpehomeinspections.com,Pres,Mark Volpe,
Vornado Office Management LLC,888 7th Ave Ste 44,New York,NY,(212) 765-0950,,,Gen Mgr,Florence Legler,
Vrionis & Son,4115 Blackhawk Plz Cir,Danville,CA,(925) 736-9300,,www.vrionisandson.com,Pres,Gary M. Vrionis,
Vystar Real Estate Services,441 Wesconnett Blvd,Jacksonville,FL,(904) 594-5550,,www.vystarres.com,VP,Dan Braithwaite,
WJK REalty Inc.,775 Waite Rd,Clifton Park,NY,(518) 384-1286,,www.wjkrealty.com,Owner,William Paulsen,
WPM Properties,1185 Harvard Rd,Piedmont,CA,(775) 267-9411,,www.rop.com,CFO,Carolyn Jenkins-Bower,
Wade Apartments LLC,1025 Wertland St,Charlottesville,VA,(434) 977-9000,,www.wadeapartments.com,Pres,Wade M. Tremblay,
Wade Team,730 E 3rd Ave,New Smyrna Beach,FL,(407) 971-3151,,www.thewadeteam.net,Owner,Steven Wade,
Walden Pond Apartment Homes,300 Weeping Willow Dr Ste E,Lynchburg,VA,(434) 385-5060,,www.waldenpondliving.com,Mgr,Ann Souder,
Waldrop Properties LLC,3700 Computer Dr,Raleigh,NC,(919) 645-1605,,www.waldropproperties.com,Mgr,Susan Jordan,
"Walker & Dunlop Capital, LLC",7501 Wisconsin Ave Ste 1200,Bethesda,MD,(301) 215-5500,,,,,
Walker & Poulton,220 Montgomery St Ste 1920,San Francisco,CA,(415) 248-5388,,www.walkerpoulton.com,Owner,James Walker,
Walker Realty & Land Co.,609 Van Buren Ave,Oxford,MS,(662) 202-5350,,www.walkerrealtycompany.com,Owner,Gwen Walker,
Walker-Martin Properties,42307 61st St W,Lancaster,CA,(810) 638-5077,,www.wmartinfuneralhome.com,Pres,John Rush,
Wallingford Cremation Services,273 S Elm St,Wallingford,CT,(203) 265-6441,,www.newenglandcremation.com,Owner,Robert Dailey,
Walsh Properties Inc.,177 Beach 116th St,Far Rockaway,NY,(718) 945-5512,,www.walshpropertiesinc.com,Owner,Maureen Walsh,
Walt Wilson Real Estate,22830 Blue Heron Rd,Grass Valley,CA,(530) 268-3543,,www.waltwilson.com,Owner,Walt Wilson,
Walter Morris Co.,1707 N Waterfront Pkwy,Wichita,KS,(316) 685-5341,,www.wmorris.net,Owner,Michael J. Boyd,
Warburton Apartments,3442 El Camino Real,Santa Clara,CA,(408) 246-4349,,www.warburtoninfo.com,Mgr,Robert Seims,
Ward Guffey & Co.,2576 Fox Point Rd,Quinlan,TX,(903) 447-3376,,www.guffeyappraisals.com,Owner,Ward Guffey,
"Warner Real Estate & Auction Company, Inc.",109 E Grant St Ste B,Woodstown,NJ,(856) 769-4111,,www.warnerrealtors.com,Pres,Richard Warner,
Warren House,3500 SW 29th St,Topeka,KS,(785) 527-1544,,www.warrenhouse.com,Mgr,Roxana Bolen,
Washco Developments Inc.,1741 Dual Hwy,Hagerstown,MD,(301) 791-4882,,www.washcomanagement.net,VP,Adam Emral Shaool,
Washington Crossing Apartments,510 E Mosser St Ste 8,Allentown,PA,,,www.livewashingtoncrossing.com,Mgr,Joana Llorens,
Washington Towers Realty Company LP,1 State St,Batavia,NY,(585) 344-0200,,www.wtbatavia.com,Pres,Vito Gautieri,
Wasserman Vornado Strategic Real Estate Fund LLC,1 Park Row,Providence,RI,(401) 274-5700,info@wrecapital.com,www.wrecapital.com,Principal,David D. Wasserman,
Waterford Landing Luxury Apartments,1200 Landing Ln,Coraopolis,PA,(412) 299-6670,,www.waterfordlanding-apts.com,Mgr,John Ferraccio,
Waterfront Rentals,22984 Overseas Hwy,Summerland Key,FL,(727) 398-7368,,www.waterfront-vacation-rentals.com,Owner,Carol Nelson,
Waterlynn Ridge Apartment,123 Waterlynn Rdg Rd,Mooresville,NC,(330) 762-4011,,www.waterlynnridgeapts.com,Mgr,Kristi Sinnott,
Watershed Partners,1406 W Lk St Ste 201,Minneapolis,MN,(612) 827-6555,,www.ewatershed.com,Owner,Steven Nulsen,
Waterstone Atla Loma,9600 19th St,Rancho Cucamonga,CA,(909) 989-2925,,www.waterstonealtaloma.com,Mgr,Nineveh Wells,
Waterton Associates LLC,30 S Wacker Dr Ste 3600,Chicago,IL,(312) 948-4500,info@wallc.com,www.watertonassociates.com,Co-Founder & Vice Chm,Peter V. Vilim,pvilim@wallc.com
Waterview Club,4901 Cason Cove Dr,Orlando,FL,(206) 461-3648,,www.waterviewgc.com,Mgr,Noemi Alvarez,
Waterway Crossing Apartments,685 Burcale Rd Ste A7,Myrtle Beach,SC,(843) 236-5775,,www.waterwaycrossing.com,Mgr,Patricia Bernhard,
Waterway Realty,406 W Corbett Ave,Swansboro,NC,(910) 032-4152,,www.c21waterway.com,Owner,Barry Matthews,
Waterways Realty,4547 Cypress Vlg Blvd,Orange Beach,AL,(251) 224-1007,,www.waterwaysrealtyonline.com,Mgr,Tammy Godbold,
Watson & Watson Realtors,3911 Azure Ln,Addison,TX,(972) 490-9331,,www.watsonandwatsonrealtors.com,Owner,D. H. Watson,
Watson Commercial Real Estate Inc.,335 S Plumosa St Ste J,Merritt Island,FL,(321) 459-0000,,www.watson-realestate.com,Owner,Duane A. Watson,
Watson-Matthews Inc.,9102 Coast Guard Rd,Emerald Isle,NC,(252) 354-2872,,www.watsonmatthews.com,Partner,Steve Matthews,
Waveland Property Services LLC,12 Logue Ct,Greenville,SC,(864) 525-8957,,www.wavelandps.com,Mgr-Property,Sylvia Kiest,
We Buy Texas Houses,2231 FM 920,Weatherford,TX,(817) 458-8559,,www.webuynorthtexashomes.com,Mgr,Chris Estes,
Weatherhill Commercial,6000 Main St,Rockford,MN,(763) 477-3300,,www.weatherhillcommercial.com,Owner,Erik Sorenson,
Weaver Brothers Co.,320 E Main St Ste 104,Anoka,MN,(763) 421-2911,,www.theweaverbrotherscompany.com,Mgr,Jeff Weaver,
Weaver Realty Group Inc.,9318 Crosby Way,Missouri City,TX,(352) 200-3020,,www.theweavergrouprealty.com,Owner,Scott Weaver,
Weaver Street Realty & Auction,116 E Main St,Carrboro,NC,(919) 270-3247,,www.weaverstreetrealty.com,Owner,Gary Phillips,
Weaverville Realty Inc.,611 Main St,Weaverville,CA,(828) 275-3644,,www.weavervillerealty.net,Owner,Steve Hanover,
Webster Tower & Terrace,1489 Webster St Ste 101,San Francisco,CA,(415) 931-6300,,www.webstertower.com,Owner,Richard Szeto,
Weems Realty,504 S Mill St,Pryor,OK,(918) 825-2284,,www.weemsrealtyofpryor.com,Owner,Lee Weems,
Welcome Home Realty Inc.,13119 Green Rive,Austin,TX,(512) 335-4024,,www.austinwhr.com,Owner,Jo Jones,
Weldon Rigby Realtors,5050 Westheimer,Houston,TX,(713) 621-2555,,www.weldonrigby.com,Owner,Weldon Rigby,
Wells Commercial Real Estate,615 Harris St,Eureka,CA,(707) 444-3624,,www.wellscommercial.com,Mgr,Dave Wells,
Wellsboro Cemetery,104 Nichols St,Wellsboro,PA,(570) 724-4622,,www.wellsborocemetery.com,Mgr,Daryl Sherman,
Wellsville Realty Inc.,1704 Nottingham Dr,Pleasant Hill,MO,(585) 593-2442,,www.wellsvillerealty.com,Pres,Donna Hill,
Welmark Realty,20422 Beach Blvd Ste 100,Huntington Beach,CA,(714) 960-9055,,www.welmark.com,Owner,Mark Welker,
Wendell F Duncan Real Estate,11821 Splintered Oak St,San Antonio,TX,(210) 340-8789,,www.wendellduncanappraiser.com,Owner,Wendell F. Duncan,
Wendell S. Grimm Realty,319 Pittsburgh St,Scottdale,PA,(724) 887-9570,,www.wsgrimmrealty.com,Owner,Wendell S. Grimm,
Wentzel Flying Services,368 Carpenter Hill Rd,Folsom,CA,(916) 719-5376,,www.wentzelflying.com,Owner,Guy Wentzel,
Wenzel Appraisal Inc.,209 Debra Ave,Red Wing,MN,(651) 388-3556,,www.wenzelappraisalservices.appraiserxsites.com,Owner,Ed Wenzel,
West Coast Funding & Real Estate,8322 Clrmt Msa Blvd Ste 106,San Diego,CA,(858) 565-0225,,www.gowestcoastfunding.com,Owner,Troy Moritz,
West Lake Properties,55 W Lk Blvd,Tahoe City,CA,(530) 583-0268,,www.westlakeproperties.com,Owner,Julie Weed,
West Mall Place,9300 W Mall Dr,Everett,WA,(425) 710-9300,,www.westmallplace.com,Mgr,Joanna Baird,
West Park Executive Suites,672 W 11th St,Tracy,CA,(209) 229-7979,,www.westparkexecutivesuites.com,Mgr,Lisa Cox,
"West Ridge Group, LLC",9855 E Southern Ave,Mesa,AZ,(480) 636-6386,,www.wrgappraisals.com,Owner & Mgr,Jason Moss,
West Star Properties,10152 Black Mtn Rd Ste 67,San Diego,CA,(858) 536-1900,,www.weststarproperties.com,Mgr-Ops,Sherry Breslin,
West Texas Realty,600 W Ave E,Alpine,TX,(432) 837-7486,,www.westtxrealty.com,Owner,Pam Clouse,
Westbrook Management LLC,622 N Water St Ste 200,Milwaukee,WI,(414) 270-0200,,www.burkeproperties.com,Pres,Wendy Slocum,
Westbury Apartments,3100 Terwood Rd,Willow Grove,PA,(215) 659-0775,,www.apartmentswillowgrove.com,Mgr,Bruce Polekoff,
Westbury Realty,22 Westbury Park Way,Bluffton,SC,(843) 375-7908,,www.westburyrealtyinc.com,Owner,James Richardson,
Western Centers,10555 E Dartmouth Ave Ste 360,Aurora,CO,(303) 306-1000,,www.westerncenters.com,Mgr,Mark Schwartz,
"Westfield America, Inc.",2049 Century Park E,Los Angeles,CA,(310) 478-4456,info@westfield.com,www.westfield.com/us,COO,Greg  Miles,GMiles@westfield.com
Westlake Mple Crssing Apartments,21900 SE Wax Rd,Maple Valley,WA,(425) 354-5815,,www.maplecrossingapts.com,Mgr,Barbara Larsson,
Westmarke Condominiums,1155 Ford Rd,Minneapolis,MN,,,www.westmarke.com,Mgr,Brenda Ferguson,
Westminster Funding,108 Roebling St,Brooklyn,NY,(718) 387-8999,,www.westminstercapitalllc.com,CEO,Fred Gelfund,
Weston Real Estate Company,PO Box 36,Weston,MO,(816) 210-0023,,www.westonmo.com,Owner,Helen McKinney,
Westridge Apartments,26571 Normandale Dr,Lake Forest,CA,(949) 380-1522,,www.westridgeapthomes.com,Mgr,Lisa Wolfinger,
Westside Cremation & Burial,12725 SW Millikan Way Ste 300,Beaverton,OR,(503) 640-9045,,www.westsidecremation.com,Owner,Aaron Duyck,
Westside Heights Apartments,205 Westchester Dr Ste 1,Athens,GA,(706) 654-0180,,www.westsideheights.com,Mgr,Steve Johnson,
Westview Development Inc.,4264 Westlake Dr,Austin,TX,(512) 327-2914,,www.sevenoak.com,VP,P. D. Gully,
Westwalls Inc.,662 Kehrs Mill Rd,Ballwin,MO,(949) 275-0947,,www.westwallinc.com,Pres,Patrick Rayburn,
"Westward Management, Inc.",3712 N Broadway St Ste 440,Chicago,IL,,,www.westwardmanagement.com,Sr Mgr-Property,Ryan Hufnagel,
Westwood Hills Memorial Park,2720 Cold Springs Rd,Placerville,CA,(530) 622-2223,,www.westwoodhillsmemorialpark.com,Pres,Fred Belt,
Wexford Manor,7870 Stalmer St,San Diego,CA,(858) 277-4843,,www.wexfordliving.com,Mgr,Stephanie Stephens,
Wfla Properties LLC,295 Brasstown Hills Rd,Brasstown,NC,(828) 835-8990,,www.wflaproperties.com,Owner,Anna Armstrong,
Wheeler Steffen Property Management,1420 N Claremont Blvd Ste 205D,Claremont,CA,(909) 621-5941,,www.wheelersteffen.com,Acct Mgr,Bridget Moyer,
Wheelock Parkway Apartments,1609 Woodbridge St Ste 104,Saint Paul,MN,(651) 488-9474,,www.wheelockparkway.com,Mgr,Ronna Woolery,
Whipple Realty,PO Box 563,Lyndonville,NY,(585) 765-2000,,www.whipplerealty.com,Owner,Jeanne Whipple,
Whisper Lake Apartments,3250 Whisper Lk Ln,Winter Park,FL,(407) 278-8094,,www.liveatwhisperlake.com,Mgr,Stacey Lovell,
Whispering Hills Apartments,8800 W 124th St,Shawnee Mission,KS,(913) 897-2116,,www.whisperinghillsks.com,Mgr,Lisa Weis,
Whispering Meadows,615 W China Grade Loop,Bakersfield,CA,(661) 393-5900,,www.whisperingmeadows.com,VP,Jakub Biernacki,
Whispering Oaks Apartments,1200 N Loop 336,Conroe,TX,(936) 756-1515,,www.whisperingoakstx.com,Mgr,Amanda Walker,
Whitaker House,643 University Ter,Reno,NV,(724) 334-2920,,www.whitakerhouse.com,Mgr,Chuck Austin,
White & Katzman Property,1550 Boston Post Rd Ste 1,Old Saybrook,CT,(860) 291-8777,,www.whiteandkatzman.com,Mgr,Donald Gravon,
White Oak Commercial,403 E 6 Forks Rd,Raleigh,NC,(919) 832-6800,,www.whiteoakcommercial.com,Mgr,Thomas B. Dameron,
White Realty Company,284 W Beacon St,Philadelphia,MS,(601) 389-2999,,www.whiterealtycompany.com,Partner,William White,
White Sand Properties,2034 US Hwy 701 N,Elizabethtown,NC,(910) 087-0067,,www.whitesand-properties.com,Owner,Roger Wright,
White's Enterprises,119 W Main St,Durham,NC,(919) 688-0015,,www.whitesent.com,CEO,Frankie White,
Whiteside Industrial Property,1300 S Mint St Ste 400,Charlotte,NC,(704) 347-4676,,www.whitesideindustrial.com,Owner,James Whiteside,
Whitewater Way Apartments,466 Wabasha Ave Ste A101,Saint Charles,MN,(507) 932-4883,,www.besslermanagement.com,Mgr,Janel Stevens,
"Whitley Property Management, Inc.",3004 Broadway,Redwood City,CA,(650) 361-1027,,www.whitleymgt.com,Owner,Shirleen McDougal,
Whitman Appraisal Professionals,5387 S Lewiston St,Centennial,CO,(303) 337-7990,,www.whitmanappraisals.net,Owner,Mark Whitman,
Whitney Property Management,26345 Emerald Dove Dr,Valencia,CA,(661) 255-9111,,www.whitneypropertymanagement.com,Owner,Bob Whitney,
Whittier Brokers Inc.,14436 Whittier Blvd,Whittier,CA,(562) 693-3757,,www.whittierbrokers.com,Owner,Melanie Bickley,
Whitworth Appraisals,2531 Meadowview Ln Ste B,Pelham,AL,(205) 664-4801,,www.ccwhitworthappraisals.com,Owner,Connie Whitworth,
Wickersham Green Apartments,2310 Wickersham Ln,Austin,TX,(512) 258-5200,,www.austinpetapartments.com,Mgr,Veronica Martinez,
Wiggins Auctioneers LLC,201 N Grand St Ste 600,Enid,OK,(580) 233-3066,,www.wigginsauctioneers.com,Owner,Beverly Wiggins,
Wilcox Signature Estates,845 Spring Brook Dr,San Ramon,CA,(925) 833-9776,,www.wilcox-estates.com,Owner,Erskine Wilcox,
"Wile Interests, Inc.",1811 Bering Dr Ste 140,Houston,TX,(713) 337-3350,,www.wileinterests.com,Founder,Randolph L. Wile,
William A. Saks & Co.,1532 Oak Ave,Saint Helena,CA,(707) 968-9696,,www.williamasaks.com,Owner,William A. Saks,
William Craig Co.,13311 SE 290th St,Auburn,WA,(253) 867-0800,,www.wcci.biz,VP-Ops,Danielle Vance,
"William H. Yeomans, Inc.",143 Roseland Ave,Caldwell,NJ,(973) 228-2995,,www.whyeomans.com,VP,Brent Yeomans,
William Hooper Apartments,410 Mears St,Wilmington,NC,(910) 081-0804,,www.williamhooperapartments.com,Mgr,Wilma Daniels,
Williams Research Inc.,1205 E Iron Eagle Dr,Eagle,ID,(208) 938-2257,,www.williamsresearchinc.com,Pres,Timothy Williams,
Willomac,4228 United St,Greensboro,NC,(336) 852-9964,,www.pickeringandco.com,Mgr,Kim Poteat,
Willow Run Apartments,555 Smith Blvd,San Angelo,TX,(325) 653-0821,,www.willowrunapts.com,Mgr-HR,Margo Sewell,
"Wilshire Enterprises, Inc.",100 Eagle Rock Ave Ste 100,East Hanover,NJ,(973) 585-7770,wilshire@wilshireent.com,www.wilshireenterprisesinc.com,CEO,Sherry  Izak,
Wilson Real Estate Co.,625 S Lafayette St,Shelby,NC,(704) 448-1799,,www.shelbyncrealestate.com,Owner,Myra Wilson,
Wilson St. Pierre Funeral Service & Crematory,211 E State St,Pendleton,IN,(317) 621-5275,,www.wilsonstpierre.com,Owner,Michael St Pierre,
Win Realty,3660 Wilshire Blvd Ste 325,Los Angeles,CA,(775) 513-0662,,www.winrealty.net,Owner,Thomas Lee,
Win-Win Housing Solutions,7672 Montgomery Rd,Cincinnati,OH,(513) 339-0333,,www.win-winhousingsolutions.com,Owner,Scott Harris,
"Winchester Realty, LLC",8700 Goodfellow Blvd,Saint Louis,MO,(212) 673-6670,,www.winchesterrealty.com,Owner,Vasser Chanita,
Winchester West Quadra Homes,2099 Dowlen Rd,Beaumont,TX,(409) 755-3333,,www.winchesterwest.com,Owner,Susan Day,
Windcrest Development Group,605 E Robinson St Ste 340,Orlando,FL,(407) 219-3540,,www.windcrestinc.com,Pres,Craig L. Buchanan,
Windemere Apartments,397 Ano Nuevo Ave,Sunnyvale,CA,(408) 732-2600,,www.windemereapartments.com,Mgr,Patty Tiffany,
Windham Chase Apartments,1330 W Spring Valley Dr,Richardson,TX,(972) 231-4696,,www.windhamchaseapts.net,Mgr,Dianne Jenningns,
Windsor Hills-Luxury Villa,7729 Teascone Blvd,Kissimmee,FL,(703) 403-1104,,www.windsor-hills-disney-rental.com,Mgr,Britt Ellinger,
Windsor Mgt Group,1339 Ferndale Dr,Auburn,AL,(310) 283-8010,,www.windsormanagementservices.com,Pres,R. J. Burkhalter,
Windsor Pacific Property Management,231 Market Pl Ste 412,San Ramon,CA,(925) 248-5030,,www.wppm.com,Owner,Jackelyne Ferreira,
Windsor South Apartments,2280 Silver Ln,Saint Paul,MN,(651) 633-9188,,www.windsor-south.com,Mgr,Natalie Beeham,
Wingfield Apartments,15901 W 127th St Ste A,Olathe,KS,(913) 782-7687,,www.wingfieldaptsks.com,Mgr,Randi Woods,
Winona Property Management,63 W 3rd St,Winona,MN,(507) 453-9275,,www.winonapm.com,Owner,Mike Alexander,
Winstead Realty Inc.,4905 Poplar Springs Dr Ste A,Meridian,MS,(601) 453-5278,,www.winsteadrealty.com,Mgr,Terry Winstead,
Winsted at White Rock,2210 Winsted Dr,Dallas,TX,(214) 319-1510,,www.winstedatwhiterock.com,Mgr,Julia Jimenez,
Winther Investments,1919 Post Oak Park Dr,Houston,TX,(713) 621-5230,,www.wintherinvestment.com,Owner,Fredrick Gautier,
Winthrop House,1727 Massachusetts Ave NW,Washington,DC,(202) 233-6100,,www.winthrophouse.net,Mgr,Katherine Howard,
Wise Properties,809 E Esperanza Ave,McAllen,TX,(956) 686-2126,,www.wiselivingonline.com,Partner,David Wise,
"Witherell & Associates, Inc.",2212 T St NW,Auburn,WA,(206) 669-8676,,www.principalappraisal.com,Pres,Josh Witherell,
Withers Engelke & Associates Inc.,344 Deer Park Ave,Babylon,NY,(631) 661-7215,,www.withersengelke.com,Owner,Norman Engelke,
Witt Properties,1841 Adams Ave,San Diego,CA,(619) 702-1222,,www.wittproperties.com,Owner,Diana Witt,
Witt Realty Inc.,1978 Main St E,Rochester,NY,(585) 288-1280,,www.wittrealty.com,Pres,Janice Witt,
Wolfs Management Comp,13303 E Mission Ave,Spokane,WA,(509) 891-6335,,www.lone-wolf.com,Partner,Alvin Wolfs,
Woodfield Properties,678 Broadway,Sonoma,CA,(707) 996-3060,,www.woodfieldproperties.com,Owner,Frank Wood,
Worldwide Realty & Ventures,24921 Muirlands Blvd Ste 43,Lake Forest,CA,(949) 400-4054,,www.worldwide-realty-ventures.com,Pres,Maurice Murphy,
Wright Properties LLC,96 Wiljoy Rd,Laceys Spring,AL,(256) 699-0663,,www.wrightpropertiesnc.com,Owner,Jeff Wright,
Wyatt Appraisers LLC,125 Hidden Forest Rd,Glasgow,KY,(270) 065-2883,,www.wyattappraisals.com,Mgr,Don Wyatt,
"Wyndham Vacation Resorts, Inc.",8427 S Park Cir Ste 500,Orlando,FL,(407) 370-5200,,www.wyndhamvacationresorts.com,,,
Wyomissing Apartment Complex,1401 Pershing Blvd,Reading,PA,(610) 796-1817,,www.wyomissingparkapartments.com,Owner,Robert Lindy,
"X-Span Results, Inc.",207 Education Ave,Durham,NC,(919) 768-0667,,www.xspanresults.com,VP-Bus Dev,John C. Hobson,
Xena Vallone Realty,3562 S Osprey Ave Ste A,Sarasota,FL,(941) 706-1717,,www.xenavallonerealty.com,Owner,Xena Vallone,
Xtreme Realty,624 E 7th St Ste A,Dumas,TX,(806) 935-3448,,www.dumasxtremerealty.com,Owner,Brenda Rice,
YC Realty LLC,4955 S Durango Dr Ste 122,Las Vegas,NV,(212) 757-8268,,www.kianrealtynyc.com,Mgr,May Castillo,
Yester Oakes Apartment Office,612 7th Ave NE,Fayette,AL,(336) 790-1379,,www.yesteroaksapartments.com,Mgr,Shirley Alan,
Yosemite Apartments,1560 Yosemite Dr Ste 118,Los Angeles,CA,(530) 343-9000,,www.yosemiteterrace.com,Mgr,Sylvia Orona,
Young America Apartments,405 Central Ave S Ste 103,Young America,MN,(727) 724-9730,,www.yarealty.com,Mgr,David Klaustermeier,
"Yukon Title Company, Inc.",714 Gaffney Rd,Fairbanks,AK,(907) 456-3476,,www.yukontitle.com,Mgr-Dept,Chris Sadler,
Zaud Squad,3555 Willow Lk Blvd Ste 100,Saint Paul,MN,(651) 379-4105,,www.zaudsquad.com,Owner,Dwight Zaudtke,
Zillah Garden Apartments,PO Box 417,Zillah,WA,(260) 368-7900,,www.rockbrookgardens.com,Mgr,Michael Garrison,
Zimmer Commercial Real Estate LLC,20000 Horizon Way Ste 200,Mount Laurel,NJ,(856) 996-2000,,www.zimmercre.com,Owner,Gerald D. Zimmer,
Zirkel Realty,207 Paseo Del Pueblo Sur Ste J,Taos,NM,(575) 758-2263,,www.zirkelrealty.com,Owner,Bonnie Zirkel,
Zon Realty,1150 SW 15th St,Boca Raton,FL,(561) 620-1007,,www.zonrealty.com,Owner,Zon Reed,
Zwiesler Resources,220 Via Del Cerrito,Encinitas,CA,(760) 943-8675,,www.zwiesler.com,Pres,Peter Kohl,
"iStar Asset Services, Inc.",180 Glastonbury Blvd Ste 201,Glastonbury,CT,(860) 815-5900,,,Mgr-Comml Loan Servicing,Mark  Paparella,
